,ISO3,year,displacements,GID_1,GID_2,num_provinces,num_districts,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
263,VNM,2016.0,14440.0,,,,,1,4403,3.0,10.0,1,409468.0,123.0,659.85,863389.0,261.0,1391.33,33598107648.0,0.0,0.2932,0.0,1523.0,555.65198,0.0,1.0,0.0,27.0,4.0,993.21311,16159.44222,0.03594,0.99107,0.00982,164696606.11765,0.00056,0.01137,0.00011,1e-05,0.01931,0.0,0.00907,0.0,0.00182,0.0,9.45963,3.45125,0.0,0.00621,0.0,0.1677,0.02484,6.16903,100.36921,0.00022,0.0061600000000000005,6e-05,6606.19608,0.69013,0.0073700000000000015,0.38885,1.79013,3.05368,0.18991,0.49685,0.24598000000000006,0.05114,6.55882,6.0686300000000015,0.00026000000000000003
264,VNM,2017.0,2963.0,,,,,1,4500,0.0,8.0,2,371933.0,144.0,817.02,644092.0,250.0,1414.87,75325079552.0,0.0,1.24102,0.0,1553.0,605.08199,4.0,7.0,16.0,137.0,117.0,3393.4276700000005,29879.83605,164.96895,3.26855,2.58492,416160660.50829,0.003,0.012819999999999998,0.0007099999999999999,0.00029,0.04483,0.01013,0.0214,0.0,0.008159999999999999,0.0,10.21711,3.9808,0.02632,0.04605,0.10526,0.90132,0.76974,22.32518,196.57787,1.08532,0.0215,0.01701,7328.072509999999,0.69771,0.012,0.29312,20.61627,16.83559,1.33828,0.50938,0.25662,0.0939,14.70899,4.63492,0.00014
265,VNM,2018.0,22885.0,"VNM.8_1,VNM.19_1,VNM.47_1,VNM.48_1,VNM.50_1,VNM.57_1","VNM.39.13_1,VNM.48.8_1,VNM.50.8_1,VNM.57.21_1",6.0,3.0,1,4704,14.0,5.0,1,427986.0,369.0,1733.54,327317.0,282.0,1325.79,17455544320.0,0.0,0.0087,0.0,660.0,249.50359,0.0,0.0,3.0,25.0,27.0,1119.95732,19326.02181,54.39863,0.51712,0.15472,174555443.2,0.00057,0.00901,0.00022,0.0,0.040080000000000005,0.00571,0.01618,0.0,0.0001,0.0,7.41573,2.80341,0.0,0.0,0.033710000000000004,0.2809,0.30337,12.58379,217.14631,0.61122,0.00581,0.0017399999999999998,4760.03,0.7044,0.007409999999999998,0.25996,12.39137,12.95387,1.04558,0.51388,0.26841,0.10417,6.786410000000001,6.786410000000001,0.00022
266,ZAF,2013.0,2091.0,,,,,1,4026,14.0,17.0,2,7690.0,21.0,107.07,8833.0,24.0,122.98,5974426112.0,0.10297,0.0,908.0,2024.0,1201.16596,9.0,7.0,0.0,8.0,12.0,338.96001,6417.35385,14.40264,1.96001,0.5337,64241140.98925,0.00257,0.04592,0.00011,0.0011,0.01726,0.00183,0.02361,0.00137,0.0,12.10667,26.98667,16.01555,0.12,0.09333,0.0,0.10667,0.16,4.51947,85.56472,0.19204,0.02613,0.007120000000000001,14382.08871,0.6110300000000001,0.01207,0.12703,1087.20496,21.05395,1.87823,0.35787,0.1505,0.05039,100.0,16.93548,0.00014
267,ZAF,2013.0,4950.0,,,,,2,"[4023, 4026]",13.0,31.5,2,270147.0,51.0,221.77,250392.0,47.0,205.55,82237046784.0,8.30608,0.0,2529.0,19500.0,7615.03961,61.0,83.0,21.0,112.0,99.0,4242.32114,62783.98992000001,255.5782,20.69154,6.11581,101652715.4314,0.0026100000000000003,0.03656,0.00017,0.00094,0.02025,0.0036,0.0217,0.01238,0.0,3.769,29.0611,11.34879,0.09091,0.1237,0.0313,0.16692,0.14754,6.32239,93.56779,0.38089,0.03084,0.00911,12118.93078,0.62332,0.01024,0.11178,619.26828,21.91202,1.92579,0.47062,0.25653000000000004,0.07175,88.70111,16.92374,0.00016
268,ZAF,2016.0,9200.0,,,,,1,4381,0.0,9.0,1,492059.0,59.0,442.86,466098.0,56.0,419.5,96937820160.0,8.62398,0.05721,2894.0,13832.0,5092.83106,74.0,119.0,44.0,145.0,153.0,5071.74064,69274.06979,187.98957,34.5717,6.9504100000000015,70295736.15664001,0.00232,0.0145,0.00021,0.0007,0.01354,0.00153,0.01095,0.00742,5e-05,2.49053,11.90361,4.38282,0.06368,0.10241,0.03787,0.12478,0.13167,4.36466,59.61624000000001,0.16178,0.02975,0.00598,11336.28716,0.67348,0.00787,0.08656,491.20775,37.20302,3.2311400000000003,0.47702,0.24668,0.09232,86.76576,16.18052,0.00017
269,ZMB,2018.0,1.0,,,,,1,4586,20.0,13.0,1,136389.0,8.0,25.72,132148.0,8.0,24.92,2861555712.0,0.0,0.0056,574.0,3739.0,893.2543699999999,0.0,15.0,0.0,12.0,1.0,657.57772,4865.33694,0.02244,1.14925,0.17054,3851353.58277,0.00016,0.00626,2e-05,6e-05,0.00181,0.0,0.00274,0.0,1e-05,0.97453,6.34805,1.51656,0.0,0.02547,0.0,0.02037,0.0017,1.11643,8.26033,4e-05,0.00195,0.00029,4089.30787,0.6102,0.00066,0.030930000000000006,1037.01951,2.74973,0.19581,0.52263,0.4729,0.04088,6.21534,6.21534,0.00029
270,ZWE,2013.0,43809.0,,,,,2,"[4023, 4026]",1.0,31.5,2,26384.0,87.0,357.83,2036.0,6.0,27.61,101726864.0,0.0,0.0,30.0,101.0,28.17541,0.0,1.0,0.0,0.0,0.0,46.42461,1201.23748,0.0008,1.58322,0.0,1695447.73333,0.00188,0.00227,5e-05,4e-05,0.00361,0.0,0.00252,0.0,0.0,0.5172399999999999,1.74138,0.4857800000000001,0.0,0.017240000000000002,0.0,0.0,0.0,0.80042,20.71099,1e-05,0.0273,0.0,1684.2263,0.498,0.00514,0.052029999999999986,764.82347,13.75435,1.11939,0.52733,0.46454,0.05465,3.63333,2.25,0.00011
271,ZWE,2014.0,90.0,,ZWE.3.5_1,,1.0,1,4219,15.0,39.0,1,2609.0,217.0,831.95,202.0,16.0,64.41,9609252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.92331,0.0,0.04556,0.0,9609252.0,0.00313,0.0,0.0,0.0,0.00661,0.0,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.92331,0.0,0.04556,0.0,1709.14404,0.507,0.01813,0.11946,1107.1041699999996,34.04688,2.8247400000000003,0.51975,0.451,0.049010000000000005,2.0,2.0,3e-05
272,ZWE,2017.0,8485.0,,,,,1,4439,0.0,37.0,1,5160.0,20.0,109.37,4658.0,18.0,98.73,243325952.0,0.0,0.0,76.0,158.0,59.33439,0.0,6.0,0.0,0.0,0.0,82.92075,1677.76276,0.0,2.60046,0.0,5658743.06977,0.0038,0.00487,9e-05,0.0003,0.00743,0.0,0.00511,0.0,0.0,1.61702,3.3617,1.26243,0.0,0.12766,0.0,0.0,0.0,1.76427,35.69708,0.0,0.05533,0.0,1560.75781,0.52787,0.00859,0.10988,840.0678300000002,17.23692,1.41664,0.52712,0.45464,0.04965,2.4186,2.0,0.00015
273,MNE,2010.0,1350.0,,,,,1,3591,3.0,9.0,3,56828.0,34.0,129.56,49112.0,29.0,111.97,4218083840.0,7.568,0.0034200000000000003,277.0,2123.0,1010.61753,8.0,15.0,9.0,31.0,66.0,741.20625,9786.18128,12.56941,0.30174,0.00263,27569175.424840003,0.00032,0.027610000000000003,0.00037,0.0008300000000000001,0.01941,0.00106,0.01605,0.06817999999999999,3e-05,2.4955,19.12613,9.10466,0.07207000000000001,0.13514,0.08108,0.27928000000000003,0.59459,6.67753,88.1638,0.11324,0.00272,2e-05,13233.20588,0.7881199999999999,0.00599,0.12081,309.48642,64.68453000000001,5.52781,0.50667,0.18219,0.13847,8.320260000000001,8.320260000000001,0.0005200000000000001
274,SRB,2010.0,3000.0,,,,,1,3591,3.0,9.0,3,28122.0,21.0,218.49,64404.0,50.0,500.39000000000004,15178474496.0,0.0,0.016309999999999998,184.0,3855.0,1391.77346,10.0,26.0,25.0,78.0,228.0,963.86527,11001.50809,5.89153,1.29296,0.22551,103962154.08218999,0.00229,0.04133,0.00157,0.00117,0.02756,0.00049,0.02423,0.0,0.00014,1.6000000000000003,33.52174,12.102380000000002,0.08696,0.22609,0.21739,0.6782600000000002,1.98261,8.38144,95.66528999999998,0.05123,0.01124,0.00196,10925.49658,0.7573500000000001,0.01555,0.35392,297.5473,35.20197,2.96853,0.4958,0.13083,0.21143,22.273970000000002,18.05479,0.00088
275,AUS,2010.0,1000.0,,,,,1,3590,0.0,12.0,3,517010.0,22.0,84.24,493030.0,21.0,80.34,213043773440.0,108.26286,6.0121699999999985,39732.0,10078.0,7810.796209999998,91.0,191.0,350.0,242.0,652.0,8083.8277,73048.77735,307.54002,65.7832,12.00528,125172604.84136002,0.00379,0.01736,0.0013,0.0007599999999999999,0.0146,0.00205,0.013110000000000002,0.07456,0.00414,27.363640000000004,6.94077,5.37934,0.06267,0.13154000000000002,0.24105,0.16667,0.44903999999999994,5.56737,50.30908,0.2118,0.045309999999999996,0.00827,40023.45946000001,0.94179,0.00903,0.22338,133.43323,9.52648,0.77656,0.47933999999999993,0.2176,0.13697,87.81755,43.42206000000001,0.0001
276,AUS,2012.0,16000.0,,,,,1,3894,21.0,45.0,3,55940.0,0.0,1.7,50367.0,0.0,1.53,24940290048.0,3.68812,8.706719999999999,10241.0,9091.0,7819.3384799999985,9.0,30.0,27.0,74.0,62.0,8804.80936,74831.86147999999,262.40941000000004,18.19413,4.84401,3065424.0472,0.00022,0.00359,2e-05,2e-05,0.00349,0.00036,0.00246,0.00054,0.00127,1.49068,1.32329,1.13819,0.00131,0.004370000000000001,0.00393,0.01077,0.00902,1.2816299999999998,10.89256,0.0382,0.00265,0.0007099999999999999,40474.41101,0.95,0.00031,0.04884,158.82669,4.6111900000000015,0.34747,0.4406,0.204,0.10887,97.41473,46.88045,3e-05
277,AUS,2016.0,868.0,,,,,1,4327,14.5,2.0,3,196730.0,34.0,234.03,170609.0,29.0,202.96,159376031744.0,60.95496,2.73451,24729.0,5392.0,3781.70925,67.0,133.0,252.0,159.0,469.0,4511.43466,36148.53381,217.86498,38.01149,5.17941,235067893.42773,0.00529,0.0215,0.00243,0.00134,0.01797,0.0035,0.01745,0.10296,0.00462,41.77196,9.10811,6.38802,0.11318,0.22466,0.42568,0.26858000000000004,0.79223,7.62067,61.06171,0.36802,0.06421,0.00875,40423.29794,0.95097,0.01651,0.20643000000000006,141.81953,20.68599,1.78408,,,,71.78771,35.34358,0.00027
278,TZA,2016.0,8789.0,TZA.3_1,,1.0,,1,4324,13.5,15.0,3,986866.0,12.5,19.33,490342.0,5.5,8.75,32015435776.0,1.16939,0.051660000000000005,1094.0,1553.0,590.77293,5.0,111.0,15.0,218.0,885.0,966.39721,35928.355789999994,7.798489999999998,7.94614,2.2021,21359163.899035,0.0005650000000000001,0.00732,0.000535,0.000225,0.006465,5.5e-05,0.00468,0.000885,5e-05,0.830045,4.63984,2.486065,0.003795,0.08422,0.01138,0.1654,0.67147,1.916955,37.954565,0.005915,0.006865,0.00167,2092.8809800000004,0.53993,0.0023049999999999998,0.224795,913.478505,1.122545,0.09685500000000001,0.50267,0.46998,0.043660000000000004,1.884875,1.884875,5e-06
279,BGD,2016.0,117450.0,,BGD.4.3_1,,1.0,1,4382,10.0,32.0,3,25662724.0,481.5,1409.55,34931712.0,778.5,2361.475,395619074048.0,25.33262,0.5828899999999999,436.0,16030.0,4975.39366,1.0,137.0,91.0,935.0,1715.0,6707.36726,106935.10943,4.88954,3.20769,22.36934,318381360.70563,0.001395,0.018455,0.0017699999999999999,0.000355,0.030055,0.000155,0.01574,0.011985,0.000275,0.206245,16.45778,5.2140699999999995,0.000475,0.14814,0.070825,0.70618,1.227925,7.755015,173.80006500000002,0.002315,0.004415,0.018600000000000002,3449.1185100000002,0.590235,0.018245,0.55572,8.143040000000001,3.6390000000000002,0.25934500000000005,0.5026550000000001,0.336845,0.05341,49.978155,2.321755,7.500000000000001e-05
280,BRA,2011.0,169500.0,,,,,1,3775,29.0,1.0,3,113085.0,2.0,8.840000000000002,109560.0,1.0,8.56,15601689600.0,0.0,0.39884,113.0,12762.0,5101.54047,25.0,373.0,1.0,38.0,23.0,3018.82202,49160.29086,8.40085,1.06031,0.94502,3349439.58781,4e-05,0.004379999999999999,1e-05,0.0002799999999999999,0.0024099999999999994,2e-05,0.00227,0.0,0.00011,0.03003,3.39144,1.35571,0.006640000000000001,0.09912,0.00027,0.0101,0.00611,0.80224,13.06412,0.0022299999999999998,0.0002799999999999999,0.00025,10636.38901,0.71304,0.00098,0.07447999999999999,154.88016000000005,8.536029999999998,0.66924,0.40138,0.25454,0.043449999999999996,15.77115,15.77115,0.00104
281,PER,2011.0,1042.0,,,,,1,3775,29.0,1.0,3,14753.0,14.0,159.55,1967.0,1.0,21.27,674621184.0,0.0,0.0,16.0,363.0,148.38036,0.0,1.0,35.0,3.0,10.0,441.35005,1246.37305,0.24369,0.19446,0.10303,2555383.27273,0.00012,0.0020800000000000003,8e-05,1e-05,0.00239,1e-05,0.0014199999999999998,0.0,0.0,0.06957,1.57826,0.64513,0.0,0.00435,0.15217,0.01304,0.04348,1.91891,5.41901,0.00106,0.00085,0.00045,8421.88068,0.72049,0.00016,0.01301,405.33843,30.76211,2.48615,0.44327,0.31229,0.02782,15.318179999999998,15.318179999999998,0.00259
282,BOL,2018.0,1656.0,BOL.7_1,,1.0,,1,4577,20.666666666666668,11.0,3,16902.0,1.3333333333333333,13.286666666666667,19889.0,9.333333333333334,279.10333333333335,6169176064.0,0.0,0.08466,52.0,961.0,383.82919,51.0,74.0,35.0,67.0,309.0,926.65812,8982.74065,33.07711,1.57449,0.5079899999999999,9341660.672606668,0.0002566666666666667,0.0028666666666666667,0.00040666666666666667,0.0008566666666666667,0.005086666666666667,0.0003333333333333333,0.002933333333333333,0.0,8.666666666666668e-05,0.05244666666666667,2.177573333333333,0.9022833333333334,0.09310666666666667,0.07463333333333333,0.0353,0.06757333333333333,0.3116466666666667,1.1449433333333332,23.336663333333334,0.03336,0.0031766666666666666,0.0005133333333333334,6146.718986666667,0.6880466666666667,0.0021,0.03653666666666667,1324.3175466666669,59.24562,4.836873333333332,0.4733866666666667,0.36923,0.05953666666666666,6.163806666666666,6.163806666666666,0.00016666666666666666
283,BRA,2009.0,522500.0,,,,,1,3436,7.0,8.0,3,1450862.0,37.0,98.13,1329920.0,34.0,89.95000000000002,326036881408.0,212.25891,12.94183,1838.0,55287.0,16941.4815,124.0,2269.0,175.0,908.0,1600.0,14994.558619999998,186344.69719,1881.30769,15.91993,25.06286,131838609.54629996,0.00111,0.029480000000000006,0.00098,0.0030099999999999997,0.01875,0.00859,0.02009,0.1018,0.00621,0.8815299999999998,26.51655,8.12541,0.05947000000000001,1.0882500000000002,0.08392999999999998,0.43549000000000004,0.7673899999999999,7.191630000000002,89.37396,0.90231,0.007640000000000002,0.012020000000000001,13441.91266,0.70889,0.010050000000000002,0.15888,372.73052999999993,13.060500000000001,1.12504,0.46008,0.25457,0.07882,18.40105,18.40105,0.00015
284,CHN,2008.0,1733100.0,,,,,3,"[3325, 3327, 3338]",9.333333333333334,10.333333333333334,3,2225037.0,136.0,452.10999999999996,2867986.0,176.0,582.76,237242105856.0,12.96676,13.93469,829.0,28091.0,10320.41184,31.0,47.0,1.0,166.0,29.0,23866.37074,46838.72526,545.9852900000002,29.32876,18.46152,154857771.44648,0.00261,0.026360000000000005,0.0001,0.00026000000000000003,0.02396,0.00395,0.01829,0.00988,0.01062,0.6318600000000001,21.41082,7.866169999999999,0.02363,0.03582,0.0007599999999999999,0.12652,0.022099999999999998,18.19083,35.70025,0.41615,0.02235,0.01407,5156.42493,0.62752,0.01022,0.09142,1804.7007299999998,26.14359,2.15342,0.4863,0.2096,0.07493999999999999,22.83041,17.60819,2e-05
285,CHN,2014.0,464000.0,"CHN.7_1,CHN.8_1,CHN.30_1","CHN.6.6_1,CHN.12.13_1,CHN.13.7_1,CHN.13.10_1,CHN.21.8_1",3.0,5.0,1,4156,4.5,3.0,3,1668.0,6.5,68.265,2396.0,17.5,185.655,1450146176.0,0.0,0.0,223.0,148.0,57.33948,0.0,2.0,4.0,7.0,41.0,149.46399,551.49786,7.98888,0.16482,0.16133,75475941.21267,0.002025,0.00589,0.00135,0.0002,0.01404,0.001315,0.00773,0.0,0.0,3.8448300000000004,4.301724999999999,1.4834450000000001,0.0,0.084485,0.268965,0.47069,2.756895,8.084665,32.136120000000005,0.13774,0.01108,0.010845,6327.897360000001,0.631235,0.004724999999999999,0.081305,2421.831145,84.370805,7.213665000000001,0.47561,0.212905,0.059230000000000005,20.0,16.691175,0.00023
286,KHM,2014.0,119187.0,,,,,1,4156,23.5,3.0,3,2086.0,49.0,328.3,4186.0,99.0,658.8,472081408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,87.42860999999998,653.74522,0.00237,0.12663,0.0,39340117.33333,0.00079,0.0,0.0002,0.0,0.01441,0.0,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09091,0.09091,0.36364,7.948060000000001,59.43138,0.00022,0.01151,0.0,3720.83073,0.578,0.0032600000000000003,0.07312,3.01042,5.28125,0.38635,0.50245,0.35549000000000003,0.04424,1.5,1.5,0.0003
287,MMR,2014.0,38224.0,,,,,1,4156,10.6,3.0,3,721.0,11.0,93.01,3344.0,52.0,431.37,871067264.0,0.0,0.0,0.0,3.0,1.06441,0.0,1.0,0.0,1.0,0.0,23.621920000000006,321.71868,85.93233000000002,0.004529999999999999,0.0,62219090.28571,3.0000000000000004e-05,0.0004,0.00032,0.00026000000000000003,0.00998,0.0912,0.035230000000000004,0.0,0.0,0.0,0.33333,0.11827000000000001,0.0,0.11111,0.0,0.11111,0.0,2.62466,35.74652000000001,9.54804,0.0005,0.0,4706.00112,0.552,0.00337,0.25354,888.53711,1.47461,0.11352,0.5039600000000001,0.30815,0.04073,2.0,2.0,2e-05
288,CHN,2014.0,346600.0,,,,,1,4154,3.5,2.0,3,6288.0,4.0,14.31,2073.0,1.0,4.72,589396032.0,0.0,0.0,105.0,1872.0,631.3724599999998,2.0,1.0,0.0,0.0,0.0,875.71861,1453.04511,35.98526,0.39894,0.0,3203239.30435,0.00017,0.01353,0.0,0.0001,0.00556,0.00212,0.00705,0.0,0.0,0.64815,11.55556,3.89736,0.01235,0.00617,0.0,0.0,0.0,5.40567,8.96941,0.22213,0.00246,0.0,6605.7642700000015,0.6009800000000001,0.00039,0.00396,4669.48487,29.86493,2.58545,0.4923,0.266,0.05193,19.92391,15.94565,0.0
289,CHN,2014.0,303264.0,"CHN.14_1,CHN.30_1",CHN.1.10_1,2.0,1.0,1,4146,15.5,11.0,3,27428636.0,605.0,3947.4700000000003,26435386.0,523.5,3142.7225000000003,1070829404160.0,22.48791,16.67314,191.0,69566.0,23910.14671,72.0,71.0,8.0,595.0,195.0,63998.78693,111986.94613,747.45235,104.58361,60.94818000000001,272513827.47057503,0.004314999999999999,0.0273025,0.00018749999999999998,0.000305,0.031729999999999994,0.00262,0.020825,0.00541,0.0091975,0.0873825,22.814192500000004,8.0137325,0.034420000000000006,0.023655,0.0025825,0.2529675,0.058085,27.40342,35.62415,0.27497750000000004,0.043937500000000004,0.0151925,8097.4445749999995,0.7017525,0.009949999999999999,0.14937,635.9895899999999,40.866115,3.4117100000000002,0.4779925,0.20942,0.0775125,26.03705,21.338234999999997,0.00017250000000000002
290,CHN,2015.0,530000.0,,,,,1,4258,20.5,18.0,3,3057.0,0.0,2.28,9841.0,2.0,7.35,1275964800.0,0.0,0.0,380.0,4996.0,1195.68298,5.0,36.0,0.0,1.0,0.0,758.63666,1305.08701,34.46983,0.34245,0.0,6680443.97906,0.00013000000000000002,0.02737,0.0,0.0006799999999999999,0.00578,0.00184,0.01214,0.0,0.0,2.12291,27.91061,6.67979,0.02793,0.20112,0.0,0.00559,0.0,4.23819,7.29099,0.19257,0.00191,0.0,10331.49215,0.7083,0.0001,0.02889,630.04138,11.36922,1.00375,0.46926,0.1877,0.06849,19.9267,15.94764,2e-05
291,CHN,2016.0,724000.0,,,,,2,"[4378, 4382]",9.0,29.5,3,2289.0,2.0,5.58,1671.0,1.0,4.08,202925808.0,0.0,0.0,1062.0,600.0,117.87881000000002,0.0,0.0,0.0,1.0,0.0,439.7218,797.56256,0.8235899999999999,0.00848,0.0,1610522.28571,1e-05,0.0069,0.0,0.0,0.00377,7e-05,0.00338,0.0,0.0,10.01887,5.66038,1.11206,0.0,0.0,0.0,0.00943,0.0,4.14832,7.52418,0.00777,8e-05,0.0,7371.526790000001,0.61237,0.0001,0.00527,4620.08458,43.91374,3.75939,0.47389,0.2576,0.04537,20.42063,15.76984,0.0
292,CHN,2016.0,3600.0,,,,,1,4390,20.666666666666668,11.0,3,4150.0,16.0,186.06000000000003,3491.0,13.0,156.51,487896896.0,0.0,0.0,0.0,20.0,5.75817,0.0,0.0,0.0,0.0,0.0,207.42978,233.90433,34.03372,0.0,0.0,6969955.657139999,0.0,0.00042,0.0,0.0,0.00324,0.00478,0.0026199999999999995,0.0,0.0,0.0,0.29412,0.08467999999999999,0.0,0.0,0.0,0.0,0.0,3.05044,3.4397700000000007,0.5005,0.0,0.0,7179.889290000002,0.61946,0.00125,0.035,3463.8813700000005,326.33922,18.07725,0.4879600000000001,0.23196000000000003,0.05957000000000001,25.2,15.08571,0.00018
293,CHN,2016.0,903142.0,,,,,1,4365,10.0,76.0,3,3579.0,50.0,314.94,3849.0,54.0,338.7,625339904.0,0.0,0.0,0.0,25.0,7.6656,0.0,0.0,0.0,1.0,0.0,151.55231,488.34093,33.94503,0.18728,0.0,39083744.0,0.00099,0.00266,3.0000000000000004e-05,0.0,0.01593,0.02493,0.01395,0.0,0.0,0.0,1.92308,0.5896600000000001,0.0,0.0,0.0,0.07692,0.0,11.65787,37.56469,2.61116,0.014410000000000001,0.0,6750.584959999998,0.64689,0.004070000000000001,0.10137,1006.7711299999999,72.00352,6.10348,0.4847099999999999,0.21684,0.06348,18.875,16.0,0.00028
294,MMR,2016.0,479001.0,,,,,1,4365,0.0,76.0,3,3889871.0,127.0,336.82,3131666.0,102.0,271.16,92655468544.0,0.0,0.04181,120.0,6240.0,2003.55519,0.0,30.0,24.0,192.0,141.0,4087.64204,72027.35391,533.37715,2.33828,14.99576,73711589.93158,0.00063,0.00686,0.00021,7e-05,0.01384,0.0049700000000000005,0.00834,0.0,4e-05,0.11881,6.17822,1.98372,0.0,0.0297,0.02376,0.1901,0.1396,4.04717,71.31421,0.5281,0.00232,0.01485,5112.469370000002,0.56471,0.00333,0.24428,39.01628,5.84292,0.45734,0.5201100000000001,0.29572,0.06027,1.8697,1.78964,9e-05
295,CHN,2017.0,16500.0,,,,,1,4500,25.333333333333332,8.0,3,684021.0,195.0,1329.16,988904.0,282.0,1921.5999999999997,75430780928.0,9.06927,3.12453,70.0,7173.0,2631.62897,1.0,14.0,1.0,43.0,1.0,5235.34916,15179.95046,143.52983999999995,7.04663,5.09037,270361221.96416,0.0032700000000000003,0.03648,0.00029,0.00017,0.031050000000000005,0.005660000000000001,0.02483,0.038110000000000005,0.013129999999999998,0.29412,30.13866,11.05726,0.0042,0.058820000000000004,0.0042,0.18067,0.0042,21.99727,63.78130000000001,0.60307,0.02961,0.021390000000000003,9954.15412,0.77971,0.00927,0.16192,11.05755,9.01905,0.7325500000000001,0.47457,0.19106,0.08947000000000001,26.16197,17.43662,6e-05
296,IND,2017.0,1345759.0,IND.21_1,,1.0,,1,4483,6.0,31.0,3,1455597.0,279.0,953.04,3346196.0,438.5,1427.87,49823264768.0,0.0,0.00111,1.0,7183.0,2308.48754,0.0,1.0,61.0,165.0,8.0,2735.94401,14504.762180000002,40.85251,0.39404,7.925289999999999,181761498.07712,0.00138,0.01652,0.000895,5e-06,0.01713,0.0030499999999999998,0.01217,0.0,0.0,0.0016600000000000002,14.84856,4.680764999999999,0.0,0.0016600000000000002,0.21244000000000002,0.7185299999999999,0.04107,11.45779,51.301035,0.31901500000000005,0.0034549999999999997,0.034910000000000004,3774.552025,0.63271,0.006540000000000001,0.25291,443.0365549999999,6.46134,0.48955,0.49518,0.31478,0.04614,99.584835,6.46144,4.9999999999999996e-05
297,COL,2008.0,20000.0,,,,,1,3421,9.5,1.0,3,927688.0,62.5,167.64,661471.0,44.5,118.805,75111473152.0,0.0,0.01586,119.0,3697.0,1639.81637,3.0,39.0,49.0,196.0,377.0,1963.99528,28702.57339,161.04361,4.28298,1.7685799999999998,112332507.42857,0.0007599999999999999,0.00957,0.0006900000000000001,0.00021,0.01087,0.00287,0.00788,0.0,3e-05,0.22495,6.98866,3.09984,0.0056700000000000006,0.07372000000000001,0.09263,0.37051,0.71267,3.71266,54.25816999999999,0.30443000000000003,0.0081,0.00334,8654.318005000001,0.6931050000000001,0.00418,0.05208000000000001,57.76605,5.52159,0.43584,0.50024,0.34376,0.05715,13.93935,13.93935,0.00064
298,SSD,2014.0,32341.0,SSD.3_1,SSD.3.3_1,1.0,1.0,1,4186,12.333333333333334,20.0,3,115424.0,173.66666666666666,955.9399999999999,8821.0,10.666666666666666,61.97666666666667,603548480.0,0.0,0.0,0.0,140.0,56.42616,0.0,1.0,3.0,9.0,0.0,134.77846,1519.86529,0.53061,0.00148,0.0,3896542.1067833337,0.0,0.0010466666666666667,6.333333333333333e-05,1.3333333333333335e-05,0.0031566666666666666,2.666666666666667e-05,0.0011733333333333333,0.0,0.0,0.0,0.8115933333333333,0.32710666666666666,0.0,0.0058,0.017393333333333334,0.05217333333333333,0.0,0.8475400000000001,10.058736666666668,0.0030900000000000003,6.6666666666666675e-06,0.0,3870.966703333333,0.4223266666666667,0.0007399999999999999,0.06517,402.47267000000005,2.4643300000000004,0.16883666666666666,0.44343,0.42459,0.028980000000000002,2.040406666666667,2.040406666666667,0.00023000000000000003
299,FJI,2012.0,18646.0,,,,,1,3893,21.0,15.0,3,55954.0,33.0,689.48,51173.0,30.0,630.57,4416464384.0,0.0,0.0,59.0,136.0,67.39132,0.0,8.0,4.0,26.0,9.0,426.37057,6159.5545,1.89031,1.04893,0.49112,22305375.67677,0.00059,0.0013,0.0001,0.00012,0.00775,0.00011,0.0031,0.0,0.0,0.38065,0.8774200000000001,0.43478,0.0,0.05161,0.025810000000000003,0.16774,0.05806,2.75078,39.73906,0.0122,0.00677,0.00317,7549.708329999998,0.7190000000000001,0.00325,0.03362,21.13785,24.75333,2.07937,0.47724,0.32484,0.06111000000000001,6.06341,6.06341,0.00108
