,ISO3,year,disasterno,total_deaths,no_injured,no_affected_EMDAT,no_homeles,total_affected_EMDAT,total_damages_(000_USD),idx,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
161,MKD,2015.0,2015-0023,,,100000.0,,100000.0,,0.0,1,4211,28.0,10.0,1,25461.0,36.0,130.88,24009.0,34.0,123.42,8340272128.0,0.0,0.01085,51.0,1077.0,397.77784,1.0,14.0,14.0,43.0,62.0,358.41051,4754.70535,3.3628400000000003,0.6765399999999999,0.07778,85104817.63265,0.00116,0.0156,0.0011,0.00048,0.01837,0.00038,0.01132,0.0,0.00013000000000000002,0.6,12.67059,4.67974,0.01176,0.16471,0.16471,0.50588,0.72941,4.21659,55.93771,0.039560000000000005,0.00796,0.00092,13526.75255,0.866,0.00924,0.20126,848.93215,61.28828000000001,5.25047,0.49627,0.16759000000000002,0.13154000000000002,10.53061,10.53061,0.00025
162,UGA,2006.0,2006-0462,3.0,,1680.0,,1680.0,,0.0,1,2952,4.0,9.0,1,104.0,20.0,186.2,87.0,17.0,155.76,1225006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84436,2.90326,0.0,0.0,0.0,612503.25,0.0,0.0,0.0,0.0,0.0007099999999999999,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92218,1.45163,0.0,0.0,0.0,1335.78931,0.442,0.00732,0.33135,1052.1375,1.7875,0.119,0.48468,0.48029,0.02851,2.0,2.0,0.00091
163,BGD,2005.0,2005-0375,23.0,,1000000.0,,1000000.0,,0.0,2,"[2676, 2690]",7.0,13.5,2,4668335.0,588.0,1764.05,6159891.0,776.0,2327.67,54374957056.0,0.0,0.02736,20.0,3520.0,1060.55904,0.0,4.0,13.0,173.0,389.0,1376.8039199999996,25168.96498,0.17856,1.06963,0.1492,215773639.11111,0.00066,0.0201,0.00133,5e-05,0.0293,2e-05,0.01554,0.0,0.00014,0.10471,18.42932,5.55267,0.0,0.02094,0.06806,0.90576,2.03665,7.2084,131.77469,0.00093,0.0056,0.00078,1836.06721,0.50793,0.01155,0.73321,17.434060000000002,3.79552,0.26412,0.50488,0.35652,0.04906,52.57937,2.64683,1e-05
164,ZMB,2008.0,2008-0629,4.0,,15000.0,,15000.0,,0.0,1,3272,7.0,82.0,1,50464.0,9.0,35.21,22823.0,4.0,15.92,791303808.0,0.0,0.0,23.0,2373.0,697.0840400000002,1.0,6.0,0.0,7.0,3.0,449.57458,4447.73618,8.118960000000001,1.1667,0.0,1221147.85185,0.00016,0.0045,1e-05,4e-05,0.00186,0.00014,0.00217,0.0,0.0,0.04085,4.2149199999999984,1.23816,0.00178,0.01066,0.0,0.01243,0.00533,0.7985300000000001,7.900060000000001,0.01442,0.00207,0.0,2897.38194,0.5169100000000001,0.00074,0.00834,1127.50761,5.1504400000000015,0.41768,0.50956,0.48988,0.03629,6.02778,6.02778,0.0005099999999999999
165,BRA,2016.0,2016-0033,3.0,,50500.0,,50500.0,100000.0,0.0,1,4325,4.0,24.0,1,229.0,0.0,0.42,938.0,0.0,1.71,212356144.0,0.0,0.0,0.0,342.0,127.63524,0.0,7.0,0.0,1.0,1.0,77.03735999999998,1010.26569,0.0,0.0,0.0,1646171.65891,0.0,0.00394,1e-05,0.00016,0.00209,0.0,0.00201,0.0,0.0,0.0,3.19626,1.19285,0.0,0.06542,0.0,0.00935,0.00935,0.7199800000000001,9.44174,0.0,0.0,0.0,10576.89922,0.76266,0.00035,0.10076,114.96154,3.50845,0.23758,0.41352,0.25113,0.02621,16.0,16.0,0.00043
166,ARG,2016.0,2016-0519,,,13650.0,,13650.0,2000.0,0.0,1,4427,14.0,10.0,2,100540.0,14.0,58.68,128723.0,18.0,75.13,28257132544.0,26.68737,0.4759,516.0,5166.0,1167.85704,86.0,9.0,22.0,97.0,200.0,1553.07579,22249.964180000006,0.0,3.4882699999999995,0.4273,73395149.46494,0.00094,0.018000000000000002,0.00063,0.0022,0.017130000000000003,1e-05,0.01259,0.09077,0.00162,1.7551,17.57143,3.9723,0.29252,0.03061,0.07483,0.32993,0.6802699999999999,5.28257,75.68015,0.0,0.01186,0.00145,21154.54545,0.82991,0.00602,0.5514899999999999,95.23012,3.3275300000000003,0.24453000000000005,0.5062300000000001,0.24311,0.12867,19.65714,19.65714,6e-05
167,THA,2011.0,2011-0326,813.0,,9500000.0,,9500000.0,40000000.0,0.0,1,3850,3.0,157.0,1,5705264.0,145.0,296.59,6984746.0,178.0,363.11,358396723200.0,0.0,0.09954,396.0,21876.0,7741.8059,45.0,163.0,160.0,520.0,290.0,12447.15137,191340.44348,1336.25424,69.07302,45.8424,246151595.6044,0.00583,0.02298,0.0006,0.00063,0.03488,0.01124,0.02333,0.0,9e-05,0.34798,19.2232,6.8029899999999985,0.03954,0.14323,0.1406,0.45694,0.25483,10.93774,168.13747,1.17421,0.0607,0.04028,9609.36058,0.72768,0.00825,0.4433,68.08019,6.41664,0.49132,0.51245,0.20462,0.09464,17.37363,17.25824,0.00017
168,SOM,2008.0,2008-0506,,,52000.0,,52000.0,,0.0,1,3404,5.0,4.0,2,606.0,303.0,9767.89,12.0,6.0,193.42,262059.64062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44474,0.0,0.0,0.0,262059.64062,0.0,0.0,0.0,0.0,0.00619,0.0,0.00151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22237,0.0,0.0,0.0,564.65997,0.33787,0.00144,0.0298,80.78125,6.03125,0.49222,0.50285,0.4768600000000001,0.02833,2.0,2.0,0.00016
169,AUT,2002.0,2002-0489,9.0,,60000.0,,60000.0,2400000.0,0.0,1,2024,1.0,21.0,1,193904.0,89.0,451.95,161785.0,74.0,377.08,120057954304.0,265.35026,1.52733,58860.0,11806.0,3075.12681,422.0,261.0,1606.0,78.0,660.0,4735.39066,35886.8368,6.27201,5.18007,2.0864,394927481.26316,0.00355,0.10218,0.00742,0.01417,0.04314,0.00029,0.05828,1.01667,0.00585,225.51724,45.23372,11.7821,1.61686,1.0,6.15326,0.29885,2.52874,18.14326,137.49746000000002,0.024030000000000003,0.01985,0.00799,36683.13158,0.8386,0.01321,0.17394,542.64344,56.81191999999999,5.0229300000000014,0.5096,0.14084000000000002,0.18895,406.25,86.76645,0.0004
170,PAK,2005.0,2005-0746,42.0,20.0,58000.0,,58020.0,,0.0,2,"[2680, 2689]",5.5,28.5,2,2373977.0,109.0,254.33,6536549.0,301.0,700.26,101532205056.0,0.0,20.93888,1235.0,18501.0,5802.46833,10.0,17.0,6.0,150.0,36.0,6235.37273,28326.620560000007,0.10637,1.29207,9.76303,135919953.22088,0.00103,0.03614,0.00015,0.00019,0.0173,0.0,0.017830000000000002,0.0,0.03598,2.1219900000000003,31.78866,9.96988,0.01718,0.029210000000000007,0.01031,0.25773,0.06186000000000001,10.7137,48.67117,0.00018,0.00222,0.01677,4196.45683,0.53813,0.01278,0.58075,128.4486,2.88331,0.19187,0.48489,0.38343,0.04121,7.176710000000001,6.06292,0.0
171,CZE,2005.0,2005-0131,1.0,,,,,,0.0,1,2640,14.0,22.0,1,13059.0,33.0,193.01,22986.0,58.0,339.73,7964368896.0,2.12165,0.16813,6585.0,2491.0,665.6134099999998,30.0,60.0,60.0,18.0,119.0,487.54372,5196.93404,3.0068900000000003,0.98496,0.54938,126418553.90476,0.00448,0.08262,0.00244,0.007229999999999999,0.03756,0.0007099999999999999,0.045860000000000005,0.04243,0.00336,131.7,49.82,13.312270000000002,0.6,1.2,1.2,0.36,2.38,9.75087,103.93868,0.06014,0.0197,0.01099,23105.44048,0.8506,0.00961,0.48093,266.70871,18.52726,1.5794,0.50613,0.1411,0.15774000000000002,98.15873,51.65079,0.00053
172,KHM,2007.0,2007-0410,2.0,,19000.0,,19000.0,1000.0,0.0,1,3168,2.0,14.0,2,112970.0,48.0,97.73,122488.0,53.0,105.96,933423168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,138.88375,1854.5138,0.0,0.58982,0.0,12786618.73973,0.0006799999999999999,0.0,6e-05,4e-05,0.00515,0.0,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.016669999999999997,0.03333,0.05,0.0,2.31473,30.90856,0.0,0.00983,0.0,2323.8902,0.511,0.00379,0.20437,10.70184,2.33571,0.16287,0.50603,0.36274,0.04233,2.0,2.0,0.00038
173,IDN,2003.0,2003-0118,3.0,,33000.0,,33000.0,,0.0,2,"[2148, 2158]",8.5,5.5,2,54382.0,5438.0,79195.55,73371.0,7337.0,106848.9,72702337024.0,0.0,0.25858000000000003,0.0,186.0,31.91796,0.0,92.0,57.0,23.0,64.0,167.67334,1819.76264,1.24211,0.65998,0.0259,24234112341.33333,0.03333,0.09015,0.08652,0.10952,0.19685,0.00593,0.16698,0.0,0.12929000000000002,0.0,93.0,15.95898,0.0,46.0,28.5,11.5,32.0,83.83667,909.88132,0.6210600000000001,0.32999,0.01295,19381.58073,0.62915,0.33798,0.24511,1.8875,4.0875,0.31217,0.499,0.23814,0.02686,100.0,0.0,4e-05
174,LAO,2008.0,2008-0452,6.0,,204190.0,,204190.0,,0.0,1,3360,3.0,9.0,1,198678.0,104.0,395.62,134371.0,70.0,267.56,5131952128.0,0.0,0.03225,331.0,2885.0,1147.92962,1.0,19.0,14.0,26.0,39.0,1228.46829,9726.20315,475.5293400000001,1.93728,3.02749,33986437.93377,0.00172,0.02845,0.00034,0.0004,0.01671,0.0344,0.02709,0.0,0.00024,2.50758,21.85606,8.696439999999999,0.00758,0.14394,0.10606,0.19697,0.29545,9.30658,73.68336,3.6025,0.01468,0.02294,3535.5500799999995,0.55613,0.00188,0.21684,148.3927,8.15981,0.6530600000000001,0.50652,0.36164,0.04988,8.2053,8.2053,0.0001
175,GHA,2010.0,2010-0246,45.0,,7500.0,,7500.0,,0.0,1,3663,16.0,4.0,1,23592.0,218.0,1357.73,26665.0,246.0,1534.59,1109836544.0,0.0,0.24719,0.0,249.0,77.90558,0.0,3.0,2.0,13.0,49.0,61.41316,1634.00201,0.0,0.35572,0.00573,123315171.55556,0.00425,0.046610000000000006,0.00536,0.00119,0.04275,0.0,0.03718,0.0,0.04944,0.0,49.8,15.58112,0.0,0.6,0.4,2.6,9.8,12.28263,326.8004,0.0,0.07114,0.00115,3083.86762,0.5539999999999999,0.04245,0.22232,1.21817,2.70428,0.21600000000000005,0.5211100000000001,0.31256,0.03547,10.66667,10.66667,4e-05
176,USA,2009.0,2009-0405,9.0,,3000.0,,3000.0,500000.0,0.0,1,3544,12.0,7.0,1,191426.0,22.0,93.97,182120.0,21.0,89.4,101027405824.0,1.99559,9.65339,9436.0,25915.0,10175.0912,62.0,112.0,69.0,76.0,142.0,9078.87821,111939.92203,968.91707,34.74389,12.03684,157118827.09798,0.00639,0.06169,0.0007099999999999999,0.00129,0.04354,0.01671,0.04243,0.0036,0.01739,17.0018,46.69369,18.3335,0.11171,0.2018,0.12432,0.13694,0.25586,16.35834,201.69355,1.7458,0.0626,0.02169,41533.77294,0.81557,0.02077,0.16509,197.63098,21.38059,1.7808099999999998,0.49492,0.13014,0.21951,500.0,72.7776,0.00046
177,BGR,2007.0,2007-0171,2.0,,1000.0,,1000.0,,0.0,1,3085,17.0,15.0,1,7166.0,21.0,103.79,7444.0,22.0,107.82,3024889856.0,0.0,0.0,1228.0,1223.0,359.81345,1.0,4.0,2.0,11.0,9.0,147.60266,2866.85702,10.10568,0.50337,0.015330000000000003,73777801.36585,0.00191,0.053520000000000005,0.00028,0.00048,0.01919,0.00284,0.02692,0.0,0.0,35.08571,34.94286,10.28038,0.02857,0.11429,0.05714,0.31429,0.25714000000000004,4.217219999999998,81.9102,0.28873000000000004,0.01438,0.00044,11143.92378,0.7484,0.00759,0.30729,485.31498,25.1088,2.2418400000000003,0.51277,0.11936,0.21576,19.60976,18.85366,0.00021
178,VEN,2004.0,2004-0676,35.0,,,4000.0,4000.0,,0.0,1,2588,9.0,7.0,1,319766.0,115.0,518.88,114506.0,41.0,185.81,34138333184.0,0.0,1.6760700000000002,0.0,3838.0,1259.41763,24.0,8.0,18.0,61.0,93.0,1800.66656,10929.10091,8.91348,1.03389,5.08778,125048839.50183,0.00111,0.01878,0.00028,0.0008300000000000001,0.01216,0.00038,0.01093,0.0,0.00735,0.0,16.83333,5.52376,0.10526,0.03509,0.07895,0.26754,0.40789,7.897660000000001,47.93465,0.03909,0.004529999999999999,0.02231,26272.70696,0.71516,0.01485,0.03672,63.99713000000001,14.74211,1.21189,0.51342,0.31284,0.10389,13.2766,13.2766,0.00038
179,HUN,2005.0,2005-0131,,,,,,,0.0,1,2640,14.0,22.0,1,6484.0,29.0,183.35,26648.0,121.0,753.53,3462203904.0,0.42775,0.20297,3510.0,790.0,213.88881,30.0,28.0,27.0,12.0,50.0,252.73987,1560.35785,0.00981,0.39535,0.10391,216387744.0,0.00982,0.14792,0.0173,0.023780000000000003,0.048060000000000005,0.00061,0.08485,0.03565,0.016909999999999998,292.5,65.83333,17.824070000000006,2.5,2.33333,2.25,1.0,4.16667,21.06166,130.02982,0.00082,0.03295,0.00866,16885.73828,0.78705,0.01331,0.6411899999999999,77.14355,3.633280000000001,0.26974000000000004,0.51859,0.14354,0.15728,91.625,36.3125,0.0006799999999999999
180,IND,2011.0,2011-0327,47.0,,700000.0,,700000.0,275000.0,0.0,2,"[3854, 3856]",7.0,36.0,2,1134443.0,444.0,1132.37,1837584.0,719.0,1834.22,41089220608.0,0.0,0.0,1.0,5639.0,1791.14911,0.0,0.0,1.0,88.0,9.0,1143.64579,7420.9796099999985,0.31661,0.26875,0.11454,283373935.22759,0.00038,0.05043,0.00042,0.0,0.02157,2e-05,0.02455,0.0,0.0,0.008,45.112,14.32919,0.0,0.0,0.008,0.7040000000000001,0.07200000000000001,9.14917,59.36784,0.00253,0.00215,0.00092,3825.61681,0.61461,0.00952,0.6856300000000001,31.59428,3.70783,0.2686,0.48793,0.33254,0.04192,94.82759,9.97241,0.0
181,IND,2015.0,2015-0207,8.0,,200.0,,200.0,,0.0,1,4251,12.0,4.0,1,5615.0,561.0,5106.87,2871.0,287.0,2611.19,2236744192.0,0.0,0.0,0.0,451.0,120.70659,0.0,3.0,2.0,78.0,5.0,113.84142,537.64459,0.0,0.21314,0.0,447348838.4,0.01243,0.09151,0.01024,0.00143,0.03462,0.0,0.05103,0.0,0.0,0.0,90.2,24.14132,0.0,0.6,0.4,15.6,1.0,22.76828,107.52892,0.0,0.04263,0.0,7551.846090000001,0.7730199999999999,0.00715,0.64332,142.46875,15.78125,1.21801,0.50051,0.23914,0.06402000000000001,100.0,8.0,3e-05
182,BFA,2007.0,2007-0305,52.0,73.0,92970.0,28000.0,121043.0,,0.0,1,3166,19.0,76.0,2,11183.0,27.0,137.95,17383.0,43.0,214.43,381595712.0,0.0,0.0,67.0,42.0,17.97684,0.0,10.0,3.0,6.0,0.0,107.12971,1836.9343,8.367239999999999,0.12383,0.0,7631914.24,0.00025,0.00201,0.00017,0.00066,0.00927,0.00222,0.00418,0.0,0.0,1.86111,1.16667,0.49936,0.0,0.27778,0.08333,0.16667,0.0,2.97583,51.02595,0.23242,0.00344,0.0,1301.09031,0.3453,0.0028,0.18303,285.17984,4.57688,0.34705,0.5133300000000001,0.45487,0.030310000000000007,1.72,1.72,0.0002
183,IND,2003.0,2003-0683,67.0,,3000000.0,,3000000.0,169000.0,0.0,1,2338,19.0,54.0,1,2664484.0,311.0,780.22,2984703.0,349.0,873.99,24620877824.0,0.4963,0.00646,0.0,9159.0,2682.66272,0.0,8.0,62.0,411.0,0.0,2854.28735,15727.17755,11.18465,0.61243,7.810519999999999,71780984.90962,0.0014,0.03671,0.00115,7e-05,0.01852,0.00038,0.01937,0.00179,2e-05,0.0,33.06498,9.6847,0.0,0.02888,0.22383000000000006,1.48375,0.0,10.30429,56.77681,0.04038,0.00221,0.0282,2064.19351,0.40891,0.00476,0.42478,30.346,6.00497,0.47078,0.49531,0.26289,0.07569,89.24419,7.13663,0.0
184,FRA,2003.0,2003-0001,1.0,,,,,,0.0,1,2117,0.0,7.0,1,108378.0,89.0,580.61,89825.0,74.0,481.21,26742097920.0,60.83663000000001,0.98878,9753.0,4590.0,1666.13599,84.0,41.0,65.0,34.0,264.0,1991.82391,14314.82018,1.94185,4.0443,0.28133,192389193.66906,0.00314,0.08502,0.0020800000000000003,0.006509999999999999,0.05065,0.00038,0.0488,0.55813,0.00907,89.47706,42.11009,15.28565,0.77064,0.37615,0.59633,0.31193000000000004,2.4220200000000003,18.27361,131.32863,0.01782,0.0371,0.0025800000000000003,29957.55755,0.85951,0.0111,0.48076,84.77164,14.43605,1.25851,0.50751,0.20048,0.16739,57.53236999999999,57.53236999999999,0.00067
185,BGD,2005.0,2005-0590,19.0,,100000.0,,100000.0,,0.0,1,2747,7.0,19.0,2,2365069.0,589.0,1392.43,2713655.0,676.0,1597.66,18305323008.0,0.0,0.0,0.0,1000.0,323.11229,0.0,2.0,1.0,62.0,36.0,684.0183900000002,14448.64607,0.0627,0.23171,0.0,124526006.85714,0.00046,0.00949,0.00038,4e-05,0.02519,1e-05,0.01024,0.0,0.0,0.0,8.403360000000001,2.71523,0.0,0.01681,0.0084,0.5210100000000001,0.30252,5.74805,121.41719,0.00053,0.00195,0.0,1704.9387800000004,0.51037,0.00706,0.7907,21.51961,3.5197199999999995,0.23721,0.50133,0.31818,0.05081,53.40136,3.03401,0.0
186,IND,2005.0,2005-0627,162.0,,2000000.0,,2000000.0,,0.0,3,"[2747, 2754, 2758]",10.333333333333334,24.33333333333333,2,6236493.0,366.0,1321.0,8387257.0,493.0,1776.57,278102376448.0,0.59587,17.7309,942.0,69216.0,20124.50196,13.0,40.0,159.0,4615.0,684.0,16220.99964,116134.27719,198.39396,13.54108,36.4537,210364883.84871,0.00373,0.06927,0.00359,0.00018,0.03265,0.00177,0.03705,0.00056,0.01656,0.87955,64.62745,18.79038,0.01214,0.03735,0.14845999999999998,4.30906,0.63866,15.14566,108.43537,0.18524,0.01264,0.03404,3430.19629,0.58145,0.011,0.5526399999999999,74.82003,5.85337,0.46403,0.4952,0.26713000000000003,0.06146,92.63595,8.28927,2e-05
187,TCD,2010.0,2010-0300,24.0,,144579.0,,144579.0,,0.0,1,3714,7.0,33.0,1,140932.0,38.0,125.33,120079.0,32.0,106.78,1621638784.0,0.0,0.0,246.0,2.0,9.79299,0.0,8.0,3.0,10.0,5.0,449.69202,3727.92725,0.01431,0.26544,0.09505,6384404.66142,0.00012,0.00015,4e-05,9e-05,0.00473,0.0,0.00132,0.0,0.0,1.15493,0.00939,0.04598,0.0,0.03756,0.01408,0.04695,0.02347,2.11123,17.502010000000002,7e-05,0.00125,0.00045,1924.76304,0.37088,0.00108,0.11709,362.77193,3.2031,0.22017,0.5162800000000001,0.51791,0.02805,2.0315,2.0315,0.00016
188,CHN,2002.0,2002-0498,178.0,311.0,999000.0,,999311.0,4200.0,0.0,4,"[2023, 2035, 2039, 2041]",6.75,37.0,2,684399.0,156.0,665.11,308916.0,70.0,300.21,23785762816.0,0.0,0.2291,43.0,5343.0,2238.51582,20.0,9.0,13.0,67.0,167.0,8080.897459999999,15425.57741,56.60411,3.71826,12.25153,30416576.49105,0.00121,0.01087,0.00015,0.00026000000000000003,0.01789,0.0008300000000000001,0.00942,0.0,0.00035,0.06585,8.18224,3.42805,0.03063,0.01378,0.01991,0.1026,0.25574,12.37503,23.62263,0.08668,0.00569,0.01876,2437.19821,0.5344800000000001,0.00403,0.10078,2160.8993800000007,111.10259,9.17406,0.4779100000000001,0.19432,0.07374,19.93095,16.94885,0.00027
189,CHN,2013.0,2013-0262,36.0,,718500.0,,718500.0,1400000.0,0.0,2,"[4078, 4079]",25.0,6.0,2,1249360.0,44.0,149.47,1947743.0,69.0,233.03,156680273920.0,0.70411,3.66939,1677.0,7951.0,3250.653,20.0,79.0,0.0,76.0,14.0,9716.94304,23216.30298,616.53238,8.213330000000001,19.80849,102673836.12058,0.00111,0.008579999999999999,3e-05,0.00027,0.01187,0.00468,0.00851,0.00056,0.00292,1.33307,6.32035,2.58398,0.0159,0.0628,0.0,0.06041000000000001,0.01113,7.72412,18.45493,0.49009,0.006529999999999999,0.01575,10842.87549,0.73757,0.0056,0.26812,144.61449,6.32829,0.5263,0.4904600000000001,0.13264,0.07635,21.453470000000006,18.61075,2e-05
190,CRI,2007.0,2007-0503,19.0,,12000.0,,12000.0,80000.0,0.0,1,3205,2.0,14.0,1,8270.0,12.0,98.03,9197.0,13.0,109.02,1181875584.0,0.0,0.00146,0.0,477.0,182.85275,3.0,3.0,25.0,5.0,22.0,160.11505,3412.87238,0.55435,0.62217,0.44292,19062509.41935,0.00134,0.01105,0.00045,0.0005200000000000001,0.01316,9e-05,0.00825,0.0,3e-05,0.0,8.83333,3.38616,0.055560000000000005,0.055560000000000005,0.46296,0.09259,0.40741,2.96509,63.20134,0.01027,0.01152,0.0082,12047.57056,0.74,0.01332,0.08722,95.36612,20.10216,1.6845599999999998,0.4975,0.26678,0.07627,9.6,9.6,0.00039
191,CHN,2013.0,2013-0264,10.0,,125000.0,,125000.0,571000.0,0.0,1,4078,25.0,6.0,1,0.0,0.0,0.0,3.0,1.0,53.13,437106.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218553.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6802.649409999999,0.6179600000000001,0.0,0.0008699999999999999,4809.1875,200.08333,17.448339999999998,0.48993,0.30431,0.04526,13.0,11.0,0.0
192,SOM,2013.0,2013-0288,7.0,,50000.0,,50000.0,,0.0,1,4055,4.0,15.0,1,95786.0,194.0,2395.39,4166.0,8.0,104.18,91844504.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,42.45959000000001,1474.87869,0.01089,0.0,0.0,1192785.76623,0.0,0.0,3e-05,0.00021,0.0041,0.0,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.08696,0.0,0.07246,0.0,0.61536,21.37505,0.00016,0.0,0.0,439.17999,0.36374,0.00058,0.00815,24.54944,7.61207,0.62168,0.5462199999999999,0.52249,0.11308,1.38095,1.38095,9e-05
193,ARG,2003.0,2003-0196,23.0,,140000.0,20000.0,160000.0,1028210.0,0.0,1,2216,24.0,12.0,1,8758.0,0.0,2.04,47971.0,4.0,11.2,2595208448.0,0.0,0.00892,0.0,3385.0,633.19717,31.0,0.0,3.0,34.0,38.0,769.02634,12872.33687,0.0,0.38375,0.09882,6407922.093830002,0.00011,0.00925,0.00013000000000000002,0.00073,0.00957,0.0,0.00607,0.0,3e-05,0.0,10.88424,2.036,0.09968,0.0,0.00965,0.10932,0.12219,2.47275,41.39015,0.0,0.00123,0.00032,11657.14074,0.7773899999999999,0.00278,0.24578000000000005,45.34982,2.13462,0.14544,0.50059,0.29026,0.08768,17.98025,17.98025,0.00014
194,USA,2009.0,2009-0106,2.0,60.0,5000.0,,5060.0,166000.0,0.0,1,3464,14.0,2.0,1,76534.0,2.0,8.09,77813.0,2.0,8.23,24637401088.0,5.8826,0.10632,26832.0,13033.0,4325.8906,22.0,28.0,6.0,35.0,15.0,3878.66774,59675.41545,14.89155,5.72995,9.36506,28060821.28474,0.00125,0.02798,0.00032,0.00035,0.01914,0.00022,0.01624,0.00898,0.00016,40.96489,19.89771,6.6044100000000014,0.033589999999999995,0.04275,0.00916,0.05344,0.0229,5.92163,91.1075,0.02274,0.00875,0.0143,50338.54214,0.9277,0.00192,0.48567,294.34038,2.63945,0.18745,0.45968,0.13785999999999998,0.21032,268.81207,56.041,0.0001
195,THA,2004.0,2004-0501,2.0,,2000.0,,2000.0,,0.0,1,2555,16.0,58.0,1,1258.0,10.0,43.15,4086.0,32.0,140.16,1095078656.0,0.0,0.0,0.0,48.0,20.65999,2.0,6.0,3.0,4.0,3.0,28.1724,1389.3501,1.78621,0.12175,0.0,84236819.69230999,0.001,0.0054,0.00043,0.00241,0.02306,0.0014199999999999998,0.00937,0.0,0.0,0.0,4.0,1.72167,0.16667,0.5,0.25,0.33333,0.25,2.3477,115.77917,0.14885,0.01015,0.0,6946.25,0.682,0.00718,0.10608,329.14365,39.18145,3.36364,0.50937,0.18291,0.10495,16.92308,16.92308,0.00018
196,TJK,2015.0,2015-0286,,,5401.0,,5401.0,,0.0,1,4272,8.0,35.0,1,5187.0,8.0,79.86,1873.0,3.0,28.84,112802176.0,0.0,0.0,0.0,0.0,4.3201,0.0,2.0,30.0,21.0,4.0,138.32367,174.49833,0.0,0.03248,0.0,881267.0,4e-05,9e-05,0.00019,5e-05,0.0028,0.0,0.00081,0.0,0.0,0.0,0.0,0.04194,0.0,0.01942,0.29126,0.20388,0.03883,1.34295,1.69416,0.0,0.00032,0.0,2591.31982,0.62353,0.00014,0.00424,4025.38907,200.71166,16.44131,0.48993,0.2918,0.05023,2.0,2.0,0.0
197,PAN,2011.0,2011-0386,,,2000.0,,2000.0,,0.0,1,3871,0.0,22.0,1,0.0,0.0,0.0,67.0,9.0,367.04,898527.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85154,0.0,0.0,0.0,449263.65625,0.0,0.0,0.0,0.0,0.001,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42577,0.0,0.0,0.0,8946.94824,0.765,0.0102,0.02188,3.5625,6.6428600000000015,0.5425399999999999,0.4810100000000001,0.2608,0.10112,0.0,0.0,0.00058
198,LSO,2011.0,2011-0043,26.0,,5000.0,,5000.0,,0.0,1,3778,1.0,15.0,1,9375.0,195.0,1787.84,745.0,15.0,142.07,78760104.0,0.0,0.0,125.0,120.0,45.51925,10.0,0.0,0.0,0.0,0.0,78.80502,479.4435,0.0,0.06491,0.0,4632947.29412,0.0003,0.01212,0.0,0.00486,0.00771,0.0,0.00796,0.0,0.0,8.33333,8.0,3.03462,0.66667,0.0,0.0,0.0,0.0,5.25367,31.9629,0.0,0.00433,0.0,2623.20542,0.479,0.00461,0.05274,2283.07422,93.98307,7.83583,0.50079,0.38614,0.06495,7.82353,7.82353,7e-05
